"ID";"nStimuli";"reactionTime";"itemNumber";"block";"typeOfAlternatives";"deg";"type";"modelNumber";"weight";"STEM";"Experience";"sex";"outlier";"sexNumeric";"typeNumeric";"nStimuliNumeric1";"nStimuliNumeric2"
"id198";4;14584;11;"main5";"paired";45;"hit";"m13";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;9293;12;"main5";"paired";135;"hit";"m8";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;9293;12;"main5";"paired";45;"hit";"m8";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";2;4974;1;"main6";"mixed";90;"incorrect";"m12";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;4179;2;"main6";"mixed";90;"incorrect";"m16";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;4346;3;"main6";"mixed";180;"hit";"m7";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;3730;4;"main6";"mixed";90;"hit";"m3";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;3647;5;"main6";"mixed";45;"hit";"m5";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;6777;6;"main6";"mixed";135;"hit";"m2";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;4229;7;"main6";"mixed";135;"hit";"m8";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;5711;8;"main6";"mixed";45;"hit";"m6";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;4312;9;"main6";"mixed";45;"hit";"m4";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;4145;10;"main6";"mixed";90;"hit";"m13";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;15168;11;"main6";"mixed";45;"hit";"m15";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;7309;12;"main6";"mixed";90;"hit";"m14";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;5007;13;"main6";"mixed";135;"hit";"m8";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;3863;14;"main6";"mixed";90;"hit";"m6";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;6744;15;"main6";"mixed";45;"incorrect";"m7";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;4612;16;"main6";"mixed";45;"hit";"m4";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;6295;17;"main6";"mixed";135;"hit";"m15";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";8;NA;NA;"main1";"paired";NA;"miss";NA;4;"nonSTEM";"Ja";"m";FALSE;1;-1;-1;-1
"id198";2;NA;NA;"main2";"paired";NA;"miss";NA;4;"nonSTEM";"Ja";"m";FALSE;1;-1;1;0
"id198";4;7093;2;"main5";"paired";135;"hit";"m14";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;8892;3;"main5";"paired";135;"hit";"m5";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;8892;3;"main5";"paired";135;"hit";"m5";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;11055;4;"main5";"paired";45;"hit";"m16";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;11055;4;"main5";"paired";135;"hit";"m16";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;14686;5;"main5";"paired";135;"hit";"m3";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;14686;5;"main5";"paired";135;"hit";"m3";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;6311;6;"main5";"paired";45;"hit";"m12";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;6311;6;"main5";"paired";45;"hit";"m12";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;13636;7;"main5";"paired";135;"hit";"m4";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;13636;7;"main5";"paired";45;"hit";"m4";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";4;9623;8;"main5";"paired";45;"hit";"m2";1;"nonSTEM";"Ja";"m";FALSE;1;-1;0;1
"id198";2;3913;18;"main6";"mixed";135;"incorrect";"m14";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;4080;19;"main6";"mixed";135;"incorrect";"m13";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;5011;20;"main6";"mixed";45;"hit";"m5";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;5262;21;"main6";"mixed";180;"incorrect";"m12";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;6294;22;"main6";"mixed";135;"incorrect";"m16";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;8240;23;"main6";"mixed";90;"incorrect";"m2";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id198";2;6260;24;"main6";"mixed";135;"incorrect";"m3";1;"nonSTEM";"Ja";"m";FALSE;1;1;1;0
"id201";4;19749;3;"main3";"mixed";90;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;19749;3;"main3";"mixed";135;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";2;13467;18;"main2";"paired";45;"incorrect";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;7850;19;"main2";"paired";135;"incorrect";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";4;20532;1;"main3";"mixed";135;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;20532;1;"main3";"mixed";90;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;18650;2;"main3";"mixed";90;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;18650;2;"main3";"mixed";45;"incorrect";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;27732;9;"main3";"mixed";45;"incorrect";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";2;6882;1;"main4";"mixed";45;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";4;21400;4;"main3";"mixed";180;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;21400;4;"main3";"mixed";45;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;16048;5;"main3";"mixed";90;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;16048;5;"main3";"mixed";135;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;14849;6;"main3";"mixed";135;"incorrect";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;14849;6;"main3";"mixed";135;"hit";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;14149;7;"main3";"mixed";90;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;14149;7;"main3";"mixed";135;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;26233;8;"main3";"mixed";45;"hit";"m6";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;26233;8;"main3";"mixed";90;"incorrect";"m6";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";4;27732;9;"main3";"mixed";45;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";2;9068;10;"main2";"paired";45;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;7100;11;"main2";"paired";135;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;6401;12;"main2";"paired";45;"hit";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;6233;13;"main2";"paired";45;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;7182;14;"main2";"paired";135;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;8333;15;"main2";"paired";135;"hit";"m14";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;13783;16;"main2";"paired";45;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;14684;17;"main2";"paired";45;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;13101;21;"main4";"mixed";135;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";8;6964;1;"main5";"mixed";90;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6964;1;"main5";"mixed";45;"incorrect";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6964;1;"main5";"mixed";90;"incorrect";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6964;1;"main5";"mixed";135;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6517;2;"main5";"mixed";45;"incorrect";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6517;2;"main5";"mixed";180;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6517;2;"main5";"mixed";90;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6517;2;"main5";"mixed";135;"incorrect";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;3617;3;"main5";"mixed";45;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;3617;3;"main5";"mixed";135;"incorrect";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;3617;3;"main5";"mixed";135;"incorrect";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;3617;3;"main5";"mixed";45;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6150;4;"main5";"mixed";45;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6150;4;"main5";"mixed";90;"incorrect";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6150;4;"main5";"mixed";90;"incorrect";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;6150;4;"main5";"mixed";135;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;5083;5;"main5";"mixed";135;"incorrect";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";2;NA;NA;"main2";"paired";NA;"miss";NA;5;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";4;NA;NA;"main3";"mixed";NA;"miss";NA;6;"nonSTEM";"Nein";"m";FALSE;1;1;0;1
"id201";2;NA;NA;"main4";"mixed";NA;"miss";NA;3;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;5484;2;"main4";"mixed";45;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;12999;3;"main4";"mixed";45;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;7016;4;"main4";"mixed";45;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;6933;5;"main4";"mixed";135;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;6717;6;"main4";"mixed";135;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;7018;7;"main4";"mixed";135;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;11651;8;"main4";"mixed";135;"hit";"m6";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;4750;9;"main4";"mixed";45;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;6851;10;"main4";"mixed";135;"hit";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;11466;11;"main4";"mixed";90;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;6916;12;"main4";"mixed";90;"hit";"m14";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;7734;13;"main4";"mixed";180;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;6033;14;"main4";"mixed";90;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;3417;15;"main4";"mixed";90;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;14666;16;"main4";"mixed";135;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;13433;17;"main4";"mixed";135;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;7618;18;"main4";"mixed";45;"hit";"m14";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;4834;19;"main4";"mixed";45;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";2;4617;20;"main4";"mixed";135;"incorrect";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;1;1;0
"id201";8;33520;1;"main1";"paired";45;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;33520;1;"main1";"paired";135;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;33520;1;"main1";"paired";135;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;33520;1;"main1";"paired";45;"incorrect";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;47699;2;"main1";"paired";45;"incorrect";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;47699;2;"main1";"paired";135;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;47699;2;"main1";"paired";45;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;47699;2;"main1";"paired";135;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;38267;3;"main1";"paired";135;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;38267;3;"main1";"paired";45;"incorrect";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;38267;3;"main1";"paired";45;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;38267;3;"main1";"paired";135;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;28466;4;"main1";"paired";135;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;28466;4;"main1";"paired";135;"incorrect";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;28466;4;"main1";"paired";45;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;28466;4;"main1";"paired";45;"incorrect";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;9966;5;"main1";"paired";135;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;9966;5;"main1";"paired";135;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;9966;5;"main1";"paired";45;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;9966;5;"main1";"paired";45;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;5134;6;"main1";"paired";135;"incorrect";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;5134;6;"main1";"paired";135;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;5134;6;"main1";"paired";45;"incorrect";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";8;5134;6;"main1";"paired";45;"incorrect";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;-1;-1;-1
"id201";2;7593;1;"main2";"paired";135;"incorrect";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;2933;2;"main2";"paired";135;"incorrect";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;3100;3;"main2";"paired";135;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;6183;4;"main2";"paired";135;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;9367;5;"main2";"paired";135;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;16483;6;"main2";"paired";45;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;10133;7;"main2";"paired";45;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;11216;8;"main2";"paired";45;"hit";"m14";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";2;12082;9;"main2";"paired";45;"incorrect";"m6";1;"nonSTEM";"Nein";"m";FALSE;1;-1;1;0
"id201";4;9266;4;"main6";"paired";45;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;22250;5;"main6";"paired";135;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;22250;5;"main6";"paired";45;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;7683;6;"main6";"paired";45;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;7683;6;"main6";"paired";45;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;18316;7;"main6";"paired";45;"incorrect";"m6";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;18316;7;"main6";"paired";45;"hit";"m6";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;9967;8;"main6";"paired";135;"hit";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;9967;8;"main6";"paired";45;"hit";"m12";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;18283;9;"main6";"paired";45;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;18283;9;"main6";"paired";135;"hit";"m4";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;13917;10;"main6";"paired";135;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;13917;10;"main6";"paired";45;"hit";"m8";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;13232;11;"main6";"paired";45;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;13232;11;"main6";"paired";45;"hit";"m5";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;3667;12;"main6";"paired";135;"incorrect";"m14";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;3667;12;"main6";"paired";45;"incorrect";"m14";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";8;3518;6;"main5";"mixed";135;"incorrect";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;3518;6;"main5";"mixed";90;"incorrect";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;3518;6;"main5";"mixed";45;"hit";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";4;36251;1;"main6";"paired";135;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;36251;1;"main6";"paired";135;"hit";"m15";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;15300;2;"main6";"paired";45;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;15300;2;"main6";"paired";135;"hit";"m2";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;6651;3;"main6";"paired";135;"hit";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";4;6651;3;"main6";"paired";135;"incorrect";"m16";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id201";8;5083;5;"main5";"mixed";135;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;5083;5;"main5";"mixed";45;"hit";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;5083;5;"main5";"mixed";45;"incorrect";"m7";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";8;3518;6;"main5";"mixed";90;"incorrect";"m13";1;"nonSTEM";"Nein";"m";FALSE;1;1;-1;-1
"id201";4;9266;4;"main6";"paired";135;"hit";"m3";1;"nonSTEM";"Nein";"m";FALSE;1;-1;0;1
"id47";8;17823;1;"main1";"paired";135;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;-1;-1
"id47";8;17823;1;"main1";"paired";135;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;-1;-1
"id47";8;20154;3;"main3";"mixed";135;"incorrect";"m15";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;20154;3;"main3";"mixed";180;"hit";"m15";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;20154;3;"main3";"mixed";90;"incorrect";"m15";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;20154;3;"main3";"mixed";45;"incorrect";"m15";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;18351;4;"main3";"mixed";135;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;18351;4;"main3";"mixed";135;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;18351;4;"main3";"mixed";90;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;18351;4;"main3";"mixed";90;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;30117;5;"main3";"mixed";45;"hit";"m5";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;30117;5;"main3";"mixed";180;"hit";"m5";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;30117;5;"main3";"mixed";90;"incorrect";"m5";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;30117;5;"main3";"mixed";135;"hit";"m5";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;41700;6;"main3";"mixed";135;"hit";"m6";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;41700;6;"main3";"mixed";90;"hit";"m6";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;41700;6;"main3";"mixed";90;"hit";"m6";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";8;41700;6;"main3";"mixed";45;"hit";"m6";1;"nonSTEM";"Ja";"w";FALSE;-1;1;-1;-1
"id47";4;11761;1;"main4";"mixed";45;"hit";"m3";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;11761;1;"main4";"mixed";90;"hit";"m3";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;6968;2;"main4";"mixed";90;"hit";"m14";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;6968;2;"main4";"mixed";180;"hit";"m14";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;7501;3;"main4";"mixed";90;"hit";"m15";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;7501;3;"main4";"mixed";90;"hit";"m15";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;6669;4;"main4";"mixed";135;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;6669;4;"main4";"mixed";90;"hit";"m4";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;12620;5;"main4";"mixed";135;"hit";"m5";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;12620;5;"main4";"mixed";135;"hit";"m5";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;12751;6;"main4";"mixed";90;"incorrect";"m6";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;12751;6;"main4";"mixed";135;"hit";"m6";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;10952;7;"main4";"mixed";90;"hit";"m7";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;10952;7;"main4";"mixed";90;"incorrect";"m7";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;8351;8;"main4";"mixed";180;"hit";"m13";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;8351;8;"main4";"mixed";135;"hit";"m13";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;21222;9;"main4";"mixed";90;"hit";"m8";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;21222;9;"main4";"mixed";90;"hit";"m8";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;13251;10;"main4";"mixed";90;"hit";"m12";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;13251;10;"main4";"mixed";135;"incorrect";"m12";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;27034;11;"main4";"mixed";180;"hit";"m16";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;27034;11;"main4";"mixed";135;"incorrect";"m16";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;13354;12;"main4";"mixed";135;"incorrect";"m2";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;13354;12;"main4";"mixed";90;"hit";"m2";1;"nonSTEM";"Ja";"w";FALSE;-1;1;0;1
"id47";4;9479;1;"main5";"paired";135;"hit";"m2";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;0;1
"id47";4;9479;1;"main5";"paired";45;"hit";"m2";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;0;1
"id47";4;21802;2;"main5";"paired";45;"hit";"m12";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;0;1
"id47";4;21802;2;"main5";"paired";135;"hit";"m12";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;0;1
"id47";4;9334;3;"main5";"paired";135;"hit";"m13";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;0;1
"id47";4;9334;3;"main5";"paired";45;"hit";"m13";1;"nonSTEM";"Ja";"w";FALSE;-1;-1;0;1
