"ID";"block";"nStimuli";"reactionTime";"typeOfAlternatives";"deg";"type";"modelNumber";"trialNumber";"overallHits";"STEM";"Experience";"sex";"outlier";"sexContrasts";"typeContrasts";"nStimuliContrasts1";"nStimuliContrasts2";"ExperienceContrasts";"STEMContrasts1";"STEMContrasts2"
"id150";"main5";4;11748;"paired";45;"hit";"m13";0;105;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id150";"main5";4;10748;"paired";45;"hit";"m16";0.111111111111111;105;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id150";"main5";4;NA;"paired";94.5;"miss";"m6";0.5;105;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id150";"main1";2;NA;"paired";97.9411764705882;"miss";"m7";0.5;105;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;4478;"paired";135;"incorrect";"m6";0.368421052631579;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;11471;"paired";135;"hit";"m8";0.578947368421053;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;14634;"paired";135;"hit";"m3";0.947368421052632;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;13720;"paired";135;"hit";"m16";0.473684210526316;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;8075;"paired";135;"hit";"m12";0.526315789473684;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;8608;"paired";45;"incorrect";"m15";0.842105263157895;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;5261;"paired";45;"hit";"m13";0.894736842105263;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;2447;"paired";45;"incorrect";"m5";1;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;7610;"paired";135;"hit";"m16";0.789473684210526;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;7475;"paired";45;"hit";"m4";0.315789473684211;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;5112;"paired";45;"incorrect";"m4";0.684210526315789;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;11171;"paired";135;"hit";"m15";0.421052631578947;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;NA;"paired";103.5;"miss";"m8";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main1";8;42025;"paired";135;"hit";"m5";0.25;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;42025;"paired";45;"hit";"m5";0.25;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;42025;"paired";45;"hit";"m5";0.25;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;60130;"paired";135;"hit";"m2";0;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;30054;"paired";45;"hit";"m14";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;NA;"paired";90;"miss";"m13";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;NA;"paired";90;"miss";"m3";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;42025;"paired";135;"hit";"m5";0.25;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;22761;"paired";135;"hit";"m13";0.75;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;27523;"paired";135;"incorrect";"m3";1;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;27523;"paired";45;"incorrect";"m3";1;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;27523;"paired";45;"hit";"m3";1;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;27523;"paired";135;"hit";"m3";1;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;NA;"paired";90;"miss";"m2";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main2";2;NA;"paired";103.5;"miss";"m16";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;NA;"paired";103.5;"miss";"m4";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main3";4;6661;"mixed";135;"hit";"m13";0.727272727272727;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;9723;"mixed";90;"hit";"m16";0.818181818181818;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;9723;"mixed";135;"hit";"m16";0.818181818181818;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;20263;"mixed";45;"hit";"m3";0.909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main1";8;NA;"paired";90;"miss";"m14";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main2";2;NA;"paired";103.5;"miss";"m15";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main4";8;17001;"mixed";180;"incorrect";"m16";0.6;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;17001;"mixed";90;"incorrect";"m16";0.6;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;48822;"mixed";135;"hit";"m3";0.8;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;48822;"mixed";45;"hit";"m3";0.8;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;48822;"mixed";90;"hit";"m3";0.8;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;48822;"mixed";45;"hit";"m3";0.8;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;24977;"mixed";45;"incorrect";"m12";1;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main2";2;4862;"paired";45;"incorrect";"m8";0.631578947368421;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;17106;"paired";135;"hit";"m2";0;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;7375;"paired";45;"hit";"m5";0.0526315789473684;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;5877;"paired";135;"incorrect";"m14";0.105263157894737;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main3";4;20263;"mixed";90;"hit";"m3";0.909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main2";2;6444;"paired";135;"hit";"m3";0.210526315789474;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;7660;"paired";135;"hit";"m7";0.263157894736842;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main2";2;9027;"paired";135;"hit";"m14";0.736842105263158;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main1";8;22761;"paired";135;"incorrect";"m13";0.75;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;22761;"paired";45;"hit";"m13";0.75;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;60130;"paired";45;"hit";"m2";0;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main6";2;5007;"mixed";135;"hit";"m8";0.521739130434783;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;3863;"mixed";90;"hit";"m6";0.565217391304348;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;6744;"mixed";45;"incorrect";"m7";0.608695652173913;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;4974;"mixed";90;"incorrect";"m12";0;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;4179;"mixed";90;"incorrect";"m16";0.0434782608695652;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;4346;"mixed";180;"hit";"m7";0.0869565217391304;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;3913;"mixed";135;"incorrect";"m14";0.739130434782609;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;4080;"mixed";135;"incorrect";"m13";0.782608695652174;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;5011;"mixed";45;"hit";"m5";0.826086956521739;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;5262;"mixed";180;"incorrect";"m12";0.869565217391304;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;6294;"mixed";135;"incorrect";"m16";0.91304347826087;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;8240;"mixed";90;"incorrect";"m2";0.956521739130435;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;6260;"mixed";135;"incorrect";"m3";1;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;6295;"mixed";135;"hit";"m15";0.695652173913043;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main3";4;12323;"mixed";135;"incorrect";"m6";0.636363636363636;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;6661;"mixed";45;"hit";"m13";0.727272727272727;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main5";4;14686;"paired";135;"hit";"m3";0.363636363636364;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;6311;"paired";45;"hit";"m12";0.454545454545455;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;6311;"paired";45;"hit";"m12";0.454545454545455;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;13636;"paired";135;"hit";"m4";0.545454545454545;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;13636;"paired";45;"hit";"m4";0.545454545454545;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main3";4;16534;"mixed";135;"hit";"m7";1;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;16534;"mixed";135;"incorrect";"m7";1;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main5";4;9623;"paired";45;"hit";"m2";0.636363636363636;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;14903;"paired";45;"incorrect";"m6";0.727272727272727;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;14903;"paired";135;"incorrect";"m6";0.727272727272727;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;19547;"paired";45;"hit";"m7";0.818181818181818;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;19547;"paired";135;"incorrect";"m7";0.818181818181818;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;14584;"paired";135;"hit";"m13";0.909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;14584;"paired";45;"hit";"m13";0.909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main4";8;24977;"mixed";135;"hit";"m12";1;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;24977;"mixed";135;"hit";"m12";1;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;16153;"mixed";135;"hit";"m5";0.4;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main2";2;14055;"paired";135;"incorrect";"m13";0.157894736842105;98;"nonSTEM";"yes";"male";FALSE;1;-1;1;0;1;0;1
"id45";"main6";2;6777;"mixed";135;"hit";"m2";0.217391304347826;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;4229;"mixed";135;"hit";"m8";0.260869565217391;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;5711;"mixed";45;"hit";"m6";0.304347826086957;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;4312;"mixed";45;"hit";"m4";0.347826086956522;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;4145;"mixed";90;"hit";"m13";0.391304347826087;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main3";4;10212;"mixed";90;"hit";"m12";0;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;11289;"mixed";180;"hit";"m14";0.0909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;10212;"mixed";90;"incorrect";"m12";0;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;8292;"mixed";135;"hit";"m5";0.181818181818182;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;15369;"mixed";135;"incorrect";"m8";0.272727272727273;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;11289;"mixed";90;"incorrect";"m14";0.0909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;8292;"mixed";45;"hit";"m5";0.181818181818182;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;15369;"mixed";45;"incorrect";"m8";0.272727272727273;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;7925;"mixed";180;"hit";"m4";0.363636363636364;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;7925;"mixed";135;"hit";"m4";0.363636363636364;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;7759;"mixed";180;"hit";"m2";0.454545454545455;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;7759;"mixed";90;"hit";"m2";0.454545454545455;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;12305;"mixed";135;"incorrect";"m15";0.545454545454545;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;12305;"mixed";90;"hit";"m15";0.545454545454545;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main3";4;12323;"mixed";90;"hit";"m6";0.636363636363636;98;"nonSTEM";"yes";"male";FALSE;1;1;0;1;1;0;1
"id45";"main5";4;11055;"paired";45;"hit";"m16";0.272727272727273;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;11055;"paired";135;"hit";"m16";0.272727272727273;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;14686;"paired";135;"hit";"m3";0.363636363636364;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;9293;"paired";135;"hit";"m8";1;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;9293;"paired";45;"hit";"m8";1;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main6";2;4612;"mixed";45;"hit";"m4";0.652173913043478;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;3730;"mixed";90;"hit";"m3";0.130434782608696;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main4";8;16153;"mixed";135;"incorrect";"m5";0.4;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main5";4;9623;"paired";45;"hit";"m2";0.636363636363636;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main4";8;17001;"mixed";45;"hit";"m16";0.6;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;56374;"mixed";45;"hit";"m15";0;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;56374;"mixed";45;"hit";"m15";0;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main6";2;15168;"mixed";45;"hit";"m15";0.434782608695652;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main6";2;7309;"mixed";90;"hit";"m14";0.478260869565217;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id45";"main4";8;15987;"mixed";45;"hit";"m14";0.2;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;15987;"mixed";180;"incorrect";"m14";0.2;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;15987;"mixed";90;"hit";"m14";0.2;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;15987;"mixed";90;"hit";"m14";0.2;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;16153;"mixed";90;"hit";"m5";0.4;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;16153;"mixed";180;"incorrect";"m5";0.4;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;24977;"mixed";90;"incorrect";"m12";1;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main4";8;17001;"mixed";90;"hit";"m16";0.6;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main5";4;9642;"paired";135;"incorrect";"m15";0;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;7093;"paired";45;"hit";"m14";0.0909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;7093;"paired";135;"hit";"m14";0.0909090909090909;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;8892;"paired";135;"hit";"m5";0.181818181818182;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main5";4;8892;"paired";135;"hit";"m5";0.181818181818182;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main4";8;56374;"mixed";90;"hit";"m15";0;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main1";8;22761;"paired";45;"incorrect";"m13";0.75;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;30054;"paired";45;"hit";"m14";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main5";4;9642;"paired";45;"hit";"m15";0;98;"nonSTEM";"yes";"male";FALSE;1;-1;0;1;1;0;1
"id45";"main1";8;60130;"paired";45;"hit";"m2";0;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;60130;"paired";135;"hit";"m2";0;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main1";8;30054;"paired";135;"hit";"m14";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main4";8;56374;"mixed";180;"hit";"m15";0;98;"nonSTEM";"yes";"male";FALSE;1;1;-1;-1;1;0;1
"id45";"main1";8;30054;"paired";135;"hit";"m14";0.5;98;"nonSTEM";"yes";"male";FALSE;1;-1;-1;-1;1;0;1
"id45";"main6";2;3647;"mixed";45;"hit";"m5";0.173913043478261;98;"nonSTEM";"yes";"male";FALSE;1;1;1;0;1;0;1
"id57";"main1";8;47699;"paired";135;"hit";"m3";0.2;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;38267;"paired";45;"incorrect";"m16";0.4;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;47699;"paired";45;"hit";"m3";0.2;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;38267;"paired";135;"hit";"m16";0.4;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;5134;"paired";135;"hit";"m4";1;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;47699;"paired";45;"incorrect";"m3";0.2;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;38267;"paired";135;"hit";"m16";0.4;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main6";4;13232;"paired";45;"hit";"m5";0.909090909090909;95;"nonSTEM";"no";"male";FALSE;1;-1;0;1;-1;0;1
"id57";"main6";4;13917;"paired";135;"hit";"m8";0.818181818181818;95;"nonSTEM";"no";"male";FALSE;1;-1;0;1;-1;0;1
"id57";"main6";4;13917;"paired";45;"hit";"m8";0.818181818181818;95;"nonSTEM";"no";"male";FALSE;1;-1;0;1;-1;0;1
"id57";"main6";4;13232;"paired";45;"hit";"m5";0.909090909090909;95;"nonSTEM";"no";"male";FALSE;1;-1;0;1;-1;0;1
"id57";"main1";8;33520;"paired";135;"hit";"m8";0;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;9966;"paired";135;"hit";"m5";0.8;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;9966;"paired";135;"hit";"m5";0.8;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;9966;"paired";45;"hit";"m5";0.8;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;9966;"paired";45;"hit";"m5";0.8;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;5134;"paired";135;"incorrect";"m4";1;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;47699;"paired";135;"hit";"m3";0.2;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main3";4;26233;"mixed";45;"hit";"m6";0.875;95;"nonSTEM";"no";"male";FALSE;1;1;0;1;-1;0;1
"id57";"main1";8;5134;"paired";45;"incorrect";"m4";1;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;5134;"paired";45;"incorrect";"m4";1;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;28466;"paired";45;"incorrect";"m15";0.6;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main1";8;28466;"paired";135;"hit";"m15";0.6;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main6";4;22250;"paired";45;"hit";"m7";0.363636363636364;95;"nonSTEM";"no";"male";FALSE;1;-1;0;1;-1;0;1
"id57";"main1";8;38267;"paired";45;"hit";"m16";0.4;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main3";4;18650;"mixed";45;"incorrect";"m16";0.125;95;"nonSTEM";"no";"male";FALSE;1;1;0;1;-1;0;1
"id57";"main3";4;20532;"mixed";90;"hit";"m4";0;95;"nonSTEM";"no";"male";FALSE;1;1;0;1;-1;0;1
"id57";"main3";4;21400;"mixed";180;"hit";"m7";0.375;95;"nonSTEM";"no";"male";FALSE;1;1;0;1;-1;0;1
"id57";"main3";4;21400;"mixed";45;"hit";"m7";0.375;95;"nonSTEM";"no";"male";FALSE;1;1;0;1;-1;0;1
"id57";"main1";8;33520;"paired";45;"incorrect";"m8";0;95;"nonSTEM";"no";"male";FALSE;1;-1;-1;-1;-1;0;1
"id57";"main3";4;19749;"mixed";135;"hit";"m8";0.25;95;"nonSTEM";"no";"male";FALSE;1;1;0;1;-1;0;1
"id57";"main5";8;6150;"mixed";135;"hit";"m3";0.6;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;5083;"mixed";135;"incorrect";"m7";0.8;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;5083;"mixed";135;"hit";"m7";0.8;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;5083;"mixed";45;"hit";"m7";0.8;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;5083;"mixed";45;"incorrect";"m7";0.8;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;3518;"mixed";90;"incorrect";"m13";1;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;3518;"mixed";135;"incorrect";"m13";1;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;3617;"mixed";135;"incorrect";"m16";0.4;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;3617;"mixed";135;"incorrect";"m16";0.4;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;3617;"mixed";45;"hit";"m16";0.4;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;6150;"mixed";45;"hit";"m3";0.6;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main3";4;19749;"mixed";90;"hit";"m8";0.25;95;"nonSTEM";"no";"male";FALSE;1;1;0;1;-1;0;1
"id57";"main5";8;6150;"mixed";90;"incorrect";"m3";0.6;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;3518;"mixed";90;"incorrect";"m13";1;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main5";8;3518;"mixed";45;"hit";"m13";1;95;"nonSTEM";"no";"male";FALSE;1;1;-1;-1;-1;0;1
"id57";"main2";2;7850;"paired";135;"incorrect";"m5";1;95;"nonSTEM";"no";"male";FALSE;1;-1;1;0;-1;0;1
